prot_IDs	usage
prot_W0T294_exchange	0.0804517378599766
prot_W0T2B8_exchange	0
prot_W0T2F2_exchange	0
prot_W0T2P5_exchange	0
prot_W0T2S9_exchange	0
prot_W0T2W9_exchange	0
prot_W0T2Z0_exchange	0
prot_W0T382_exchange	0
prot_W0T3B0_exchange	0.0650308458240882
prot_W0T3E2_exchange	0.540742632394185
prot_W0T3H5_exchange	0.00328977610504301
prot_W0T3N4_exchange	2.46482032356113e-05
prot_W0T3P9_exchange	0.201767282822702
prot_W0T3V0_exchange	0
prot_W0T3V9_exchange	0.308203413821719
prot_W0T3X2_exchange	0
prot_W0T3X8_exchange	0.00313013749783604
prot_W0T3Y7_exchange	0
prot_W0T3Y8_exchange	0
prot_W0T423_exchange	0
prot_W0T427_exchange	0
prot_W0T443_exchange	0
prot_W0T453_exchange	0
prot_W0T462_exchange	0
prot_W0T4C3_exchange	0
prot_W0T4E2_exchange	0
prot_W0T4F1_exchange	0.151439265617332
prot_W0T4F5_exchange	0.0060970499530043
prot_W0T4J0_exchange	0.00177984971212512
prot_W0T4J4_exchange	0.0220921588903206
prot_W0T4J6_exchange	0
prot_W0T4K1_exchange	0
prot_W0T4N5_exchange	0
prot_W0T4N6_exchange	0
prot_W0T4R5_exchange	0.0347012363617318
prot_W0T4T5_exchange	0
prot_W0T4U6_exchange	0.0150168890917662
prot_W0T4Y9_exchange	0
prot_W0T4Z7_exchange	0
prot_W0T517_exchange	0.000407874899289347
prot_W0T518_exchange	0
prot_W0T537_exchange	0.233339693588028
prot_W0T562_exchange	0.537220693084184
prot_W0T570_exchange	0
prot_W0T5A6_exchange	0
prot_W0T5D1_exchange	0.0567303903086445
prot_W0T5D8_exchange	0.014712002250596
prot_W0T5E4_exchange	1
prot_W0T5F9_exchange	0
prot_W0T5I6_exchange	0.00435933956966134
prot_W0T5J3_exchange	0
prot_W0T5M3_exchange	0.201934953790581
prot_W0T5M8_exchange	0
prot_W0T5N8_exchange	0.000366075553667457
prot_W0T5N9_exchange	0.00363958051599269
prot_W0T5Q1_exchange	0
prot_W0T5Q3_exchange	0
prot_W0T5Y3_exchange	0
prot_W0T616_exchange	0
prot_W0T620_exchange	0
prot_W0T633_exchange	0
prot_W0T644_exchange	0.0907580666659123
prot_W0T677_exchange	0
prot_W0T6B9_exchange	0
prot_W0T6D1_exchange	4.01899164011708e-06
prot_W0T6D8_exchange	0
prot_W0T6J0_exchange	0
prot_W0T6N9_exchange	0
prot_W0T6Q3_exchange	0.017208681984869
prot_W0T6Q9_exchange	0
prot_W0T6R3_exchange	1.38184524494803e-06
prot_W0T6R7_exchange	0
prot_W0T6S6_exchange	0
prot_W0T6W1_exchange	0.0500676080243107
prot_W0T6X1_exchange	1
prot_W0T717_exchange	5.7150158914211e-07
prot_W0T723_exchange	0
prot_W0T771_exchange	0.729366319588498
prot_W0T7E5_exchange	0.0425180947538162
prot_W0T7F7_exchange	0
prot_W0T7G3_exchange	0.0160867628972572
prot_W0T7I0_exchange	1
prot_W0T7I7_exchange	0.980536966541498
prot_W0T7J6_exchange	0.0941574735737906
prot_W0T7K3_exchange	0
prot_W0T7K6_exchange	0.49627345032294
prot_W0T7L9_exchange	1
prot_W0T7M0_exchange	0.199718017153919
prot_W0T7U4_exchange	0
prot_W0T7V7_exchange	0.00384111251782762
prot_W0T7Y2_exchange	0
prot_W0T804_exchange	0
prot_W0T805_exchange	0
prot_W0T818_exchange	0.113910574774271
prot_W0T827_exchange	0
prot_W0T828_exchange	0.0234001265985286
prot_W0T883_exchange	0.00164605773222181
prot_W0T899_exchange	0.56251979011354
prot_W0T8A1_exchange	0
prot_W0T8A2_exchange	0
prot_W0T8A7_exchange	0.00493466821811264
prot_W0T8A8_exchange	0.031610274888771
prot_W0T8A9_exchange	0.00951739262275559
prot_W0T8B7_exchange	0
prot_W0T8D0_exchange	0
prot_W0T8D4_exchange	0
prot_W0T8F1_exchange	0
prot_W0T8F6_exchange	0
prot_W0T8G6_exchange	0
prot_W0T8K0_exchange	0
prot_W0T8L0_exchange	0
prot_W0T8N1_exchange	0.152054910972097
prot_W0T8N2_exchange	0.014356971309195
prot_W0T8P1_exchange	0.374679688893982
prot_W0T8P2_exchange	0
prot_W0T8R1_exchange	0
prot_W0T8S2_exchange	0.0392338185327073
