prot_IDs	usage
prot_W0T294_exchange	0.099935036673601
prot_W0T2S9_exchange	0
prot_W0T382_exchange	0
prot_W0T3B0_exchange	0.0501239927512194
prot_W0T3E2_exchange	0.665644525691802
prot_W0T3H5_exchange	0.00385388248400193
prot_W0T3I1_exchange	0
prot_W0T3N4_exchange	3.38618770682084e-05
prot_W0T3P9_exchange	0.0892105587409516
prot_W0T3S7_exchange	0
prot_W0T3V0_exchange	0
prot_W0T3V9_exchange	8.96243841939274e-05
prot_W0T3X2_exchange	0
prot_W0T3Y7_exchange	0
prot_W0T3Y8_exchange	0
prot_W0T453_exchange	0.0240871303948203
prot_W0T462_exchange	0
prot_W0T472_exchange	0
prot_W0T4C3_exchange	0
prot_W0T4E2_exchange	0
prot_W0T4F1_exchange	0.114068562248312
prot_W0T4F5_exchange	0.00942776266111946
prot_W0T4J0_exchange	0
prot_W0T4J4_exchange	0.191856450297088
prot_W0T4J6_exchange	0
prot_W0T4K1_exchange	0
prot_W0T4N5_exchange	0
prot_W0T4N6_exchange	0
prot_W0T4R5_exchange	0.007164757479685
prot_W0T4T5_exchange	0
prot_W0T4U6_exchange	0.0097165863198965
prot_W0T4Y9_exchange	0
prot_W0T517_exchange	0.000409460025494621
prot_W0T518_exchange	0
prot_W0T562_exchange	0.513061363950942
prot_W0T5A6_exchange	0
prot_W0T5C0_exchange	1
prot_W0T5D1_exchange	0.121005206241011
prot_W0T5D8_exchange	0
prot_W0T5F9_exchange	0
prot_W0T5I6_exchange	0
prot_W0T5M1_exchange	0
prot_W0T5M8_exchange	0
prot_W0T5N8_exchange	0.000353991051788684
prot_W0T5Q1_exchange	0
prot_W0T5Q3_exchange	0
prot_W0T616_exchange	0
prot_W0T644_exchange	0.523535034342634
prot_W0T6B9_exchange	0
prot_W0T6D1_exchange	0.0746822899167105
prot_W0T6D8_exchange	0.0310517551061293
prot_W0T6J0_exchange	0
prot_W0T6L0_exchange	0
prot_W0T6N9_exchange	0
prot_W0T6Q3_exchange	0.00378975627776896
prot_W0T6S6_exchange	0
prot_W0T6W1_exchange	0.129326664819012
prot_W0T6X1_exchange	1
prot_W0T717_exchange	6.37446396593599e-07
prot_W0T723_exchange	0
prot_W0T754_exchange	0
prot_W0T771_exchange	0.409138707943887
prot_W0T7E5_exchange	0.062668352568877
prot_W0T7F7_exchange	0
prot_W0T7J6_exchange	0.143816499460704
prot_W0T7K3_exchange	0
prot_W0T7K6_exchange	0.999295385563301
prot_W0T7L9_exchange	1
prot_W0T7M0_exchange	0.385941821642678
prot_W0T7P9_exchange	0
prot_W0T7U4_exchange	0
prot_W0T7V7_exchange	0.00322863599622134
prot_W0T804_exchange	0
prot_W0T818_exchange	0.203380482738645
prot_W0T827_exchange	0
prot_W0T883_exchange	0
prot_W0T899_exchange	0.674502771858068
prot_W0T8A1_exchange	0
prot_W0T8A2_exchange	0
