prot_IDs	usage
prot_Q6CCR8_exchange	0.00984843575419609
prot_Q6CCS2_exchange	0
prot_Q6CCS4_exchange	0.0167373320798763
prot_Q6CCT2_exchange	0.0205407412073684
prot_Q6CCU3_exchange	0.00113466313946684
prot_Q6CCU5_exchange	0
prot_Q6CCU7_exchange	0.0246696982405409
prot_Q6CCW6_exchange	0.99
prot_Q6CD21_exchange	0
prot_Q6CD53_exchange	0
prot_Q6CD74_exchange	0
prot_Q6CD79_exchange	0
prot_Q6CD80_exchange	0
prot_Q6CDC5_exchange	0
prot_Q6CDE7_exchange	0
prot_Q6CDI5_exchange	0.355303081736339
prot_Q6CDI7_exchange	0.99
prot_Q6CDK7_exchange	0.0591487234324304
prot_Q6CDM0_exchange	0
prot_Q6CDN8_exchange	1
prot_Q6CDQ7_exchange	0
prot_Q6CDT1_exchange	0.0145120773159245
prot_Q6CDY7_exchange	0
prot_Q6CDZ3_exchange	0
prot_Q6CDZ4_exchange	0
prot_Q6CE59_exchange	0.00191795303507707
prot_Q6CE86_exchange	0
prot_Q6CE87_exchange	0.274494826044042
prot_Q6CE97_exchange	0.185550203013555
prot_Q6CEF3_exchange	0.679235360499382
prot_Q6CEH4_exchange	0.00629219345803606
prot_Q6CEI8_exchange	0.990000000000055
prot_Q6CEJ7_exchange	0
prot_Q6CEK6_exchange	0
prot_Q6CEM0_exchange	0
prot_Q6CEM5_exchange	0.0462512432822314
prot_Q6CEM7_exchange	0.0218967400397992
prot_Q6CEN0_exchange	0.00210678198944108
prot_Q6CEQ0_exchange	0
prot_Q6CER7_exchange	1
prot_Q6CES1_exchange	0
prot_Q6CES3_exchange	0
prot_Q6CEX7_exchange	0
prot_Q6CF43_exchange	0
prot_Q6CF46_exchange	0
prot_Q6CF67_exchange	0.51875288812095
prot_Q6CF74_exchange	0.131779723818717
prot_Q6CFA0_exchange	0
prot_Q6CFD2_exchange	0.00449275060711583
prot_Q6CFF6_exchange	0.0748201439169875
prot_Q6CFH4_exchange	1
prot_Q6CFH9_exchange	1
prot_Q6CFN6_exchange	0.0416841786279775
prot_Q6CFP4_exchange	0.194654101939937
prot_Q6CFS3_exchange	0
prot_Q6CFS9_exchange	0
prot_Q6CFT7_exchange	1
prot_Q6CFX7_exchange	0.017235340317467
prot_Q6CFZ7_exchange	0.00831638188571421
prot_Q6CG23_exchange	0.309299209955705
prot_Q6CG29_exchange	0.212187064809432
prot_Q6CG51_exchange	1
prot_Q6CG81_exchange	0
prot_Q6CGE0_exchange	0
prot_Q6CGH7_exchange	0
prot_Q6CGI3_exchange	0
prot_Q6CGP7_exchange	0.309299209955705
prot_Q6CGS4_exchange	0
prot_Q6CGT5_exchange	0.203656500730048
prot_Q6CGV1_exchange	0
prot_Q6CGV2_exchange	0.0763168064718498
prot_Q6CGY9_exchange	0.309299209955705
prot_Q6CGZ0_exchange	0.0359320567786735
prot_Q6CH25_exchange	0
prot_Q6CH62_exchange	0
prot_Q6CH91_exchange	0
prot_Q6CHD8_exchange	0
prot_Q6CHE0_exchange	0.0697721825079008
prot_Q6CHE9_exchange	0
prot_Q6CHP1_exchange	0
prot_Q6CHS7_exchange	0
prot_Q6CHU1_exchange	0
prot_Q6CI02_exchange	0.309299209955705
prot_Q6CI26_exchange	0.00851809689127926
prot_Q6CIA2_exchange	0
prot_Q6L8K7_exchange	0.000149879071456826
prot_Q99145_exchange	0.61541126583014
prot_Q99148_exchange	0.31037981430614
prot_Q9UVF4_exchange	0.000338673477274212
prot_Q9Y753_exchange	0.101998834148665
