prot_IDs	usage
prot_P00044_exchange	0
prot_P00127_exchange	1
prot_P00128_exchange	1
prot_P00163_exchange	1
prot_P00175_exchange	0
prot_P00358_exchange	0
prot_P00359_exchange	0
prot_P00360_exchange	0.311866752632554
prot_P00401_exchange	0.533001558590944
prot_P00410_exchange	0.533001558590944
prot_P00420_exchange	0.533001558590944
prot_P00425_exchange	0.483239921346043
prot_P00427_exchange	0.483239921346043
prot_P00431_exchange	0
prot_P00445_exchange	0
prot_P00447_exchange	0
prot_P00498_exchange	0.151545258850621
prot_P00549_exchange	0.0251695702906139
prot_P00560_exchange	0.00953749590058958
prot_P00724_exchange	0
prot_P00812_exchange	0
prot_P00815_exchange	0.00613743793497958
prot_P00817_exchange	0.00903812885023003
prot_P00830_exchange	0.0358841457746798
prot_P00854_exchange	0.349868040785744
prot_P00856_exchange	0.349868040785744
prot_P00890_exchange	0
prot_P00899_exchange	0.272793287386945
prot_P00924_exchange	0.0278686572721455
prot_P00927_exchange	0.0032635505309885
prot_P00931_exchange	0.000149836902772973
prot_P00937_exchange	0.208080666685642
prot_P00942_exchange	0.000551553316165972
prot_P00950_exchange	0.0234696002791217
prot_P00958_exchange	0.837145077270071
prot_P03962_exchange	0.0018773574009082
prot_P03965_exchange	0.000643193681094577
prot_P04037_exchange	0.483239921346043
prot_P04039_exchange	0.483239921346043
prot_P04046_exchange	0.0152176505023678
prot_P04076_exchange	0.000207639663209721
prot_P04161_exchange	0.310086085968425
prot_P04801_exchange	0.306459507809792
prot_P04802_exchange	0.0732143026318314
prot_P04806_exchange	0
prot_P04807_exchange	0
prot_P05030_exchange	0
prot_P05150_exchange	0.00347511382601861
prot_P05373_exchange	2.40068594285268e-05
prot_P05375_exchange	0.0868388830520303
prot_P05626_exchange	0.349868040785744
prot_P05694_exchange	0.0414348676848279
prot_P06106_exchange	0.00439985816067026
prot_P06168_exchange	0.157792635830554
prot_P06169_exchange	0.0160724425113106
prot_P06197_exchange	1
prot_P06208_exchange	0.0581207515058567
prot_P06738_exchange	0
prot_P06785_exchange	0.00320076019205668
prot_P07143_exchange	1
prot_P07149_exchange	0.26813384957745
prot_P07170_exchange	0.552544687333097
prot_P07172_exchange	0.000229455300867655
prot_P07244_exchange	0.0762008613273024
prot_P07245_exchange	0.148139412050264
prot_P07246_exchange	0
prot_P07251_exchange	0.0358841457746798
prot_P07255_exchange	0.533001558590944
prot_P07256_exchange	1
prot_P07257_exchange	1
prot_P07259_exchange	0.00137152831787706
prot_P07262_exchange	0
prot_P07263_exchange	0.0105200668815703
prot_P07264_exchange	0.221516190999698
prot_P07275_exchange	0
prot_P07277_exchange	0.0509331910786852
prot_P07283_exchange	1
prot_P07284_exchange	0.118227946108853
prot_P07342_exchange	0.266945924447821
prot_P07702_exchange	0.0529133069775785
prot_P07806_exchange	0.0261737900702648
prot_P07991_exchange	0
prot_P08067_exchange	1
prot_P08417_exchange	0.000761035046904942
prot_P08425_exchange	0
prot_P08456_exchange	0.00314889133796005
prot_P08465_exchange	0.280482624332162
prot_P08524_exchange	0.422843657247081
prot_P08525_exchange	1
prot_P08536_exchange	0
prot_P08566_exchange	0.1244714699487
prot_P08679_exchange	0
prot_P09201_exchange	0
prot_P09436_exchange	0.0101126926868436
prot_P09440_exchange	0
prot_P09457_exchange	0.349868040785744
prot_P09624_exchange	0.0433058089578228
prot_P09938_exchange	0
prot_P10174_exchange	0.483239921346043
prot_P10614_exchange	0.393269237571659
prot_P10659_exchange	0.261584947477349
prot_P10869_exchange	0.00658272740312991
prot_P10963_exchange	0
prot_P11154_exchange	0.142194250924492
prot_P11412_exchange	0
prot_P11986_exchange	0.0841546984615019
prot_P12683_exchange	0.0867536157161265
prot_P12695_exchange	0.122636356409164
prot_P12709_exchange	0.04039551411222
prot_P12945_exchange	0
prot_P13188_exchange	0.177763394281219
prot_P13298_exchange	0.0255354632445829
prot_P13586_exchange	0
prot_P13663_exchange	0.00389878776836595
prot_P13711_exchange	0
prot_P14020_exchange	0.0347841469786035
prot_P14065_exchange	0
prot_P14540_exchange	0.136670583963397
prot_P14742_exchange	0
prot_P14843_exchange	0
prot_P14904_exchange	0
prot_P15019_exchange	0.000114915240270272
prot_P15180_exchange	0.0154438071147124
prot_P15202_exchange	0
prot_P15274_exchange	0
prot_P15454_exchange	0
prot_P15496_exchange	3.14438381670631e-05
prot_P15624_exchange	0.000968797879398881
prot_P15625_exchange	0.000994046456309762
prot_P15700_exchange	0.00188662633954872
prot_P15703_exchange	0
prot_P16120_exchange	0.000267171130558444
prot_P16140_exchange	0
prot_P16387_exchange	0.152672777905944
prot_P16451_exchange	1
prot_P16550_exchange	0.00265576515642352
prot_P16603_exchange	0.111079960085844
prot_P16861_exchange	0
prot_P16862_exchange	0.13036387272241
prot_P17255_exchange	0
prot_P17423_exchange	0.0470362228377182
prot_P17505_exchange	0.00524713428536131
prot_P17649_exchange	0
prot_P17709_exchange	0
prot_P18544_exchange	0.317441875688355
prot_P18562_exchange	0
prot_P19097_exchange	0.209966739927804
prot_P19262_exchange	0
prot_P19358_exchange	0
prot_P19414_exchange	0
prot_P19516_exchange	0
prot_P19657_exchange	0
prot_P20051_exchange	0.990000000000001
prot_P20485_exchange	0
prot_P20967_exchange	0
prot_P21182_exchange	0
prot_P21264_exchange	0.0111116273803984
prot_P21306_exchange	0.349868040785744
prot_P21524_exchange	0.46328228511424
prot_P21801_exchange	0.00237978923993151
prot_P21954_exchange	0.0962268141624053
prot_P22133_exchange	0.00122306150561726
prot_P22217_exchange	0
prot_P22289_exchange	1
prot_P22768_exchange	0.0085085856935492
prot_P22803_exchange	0.0426205071786591
prot_P22855_exchange	0
prot_P23202_exchange	0
prot_P23254_exchange	0.0146511169810596
prot_P23337_exchange	0
prot_P23542_exchange	0.00660763019167269
prot_P23776_exchange	0
prot_P24521_exchange	1
prot_P25087_exchange	0
prot_P25340_exchange	1
prot_P25372_exchange	0
prot_P25605_exchange	0
prot_P26263_exchange	0
prot_P26637_exchange	0.053365975834946
prot_P27472_exchange	0.016159861231425
prot_P27616_exchange	0.00415599791310582
prot_P27796_exchange	0
prot_P27810_exchange	0
prot_P28240_exchange	0
prot_P28241_exchange	0.0106533658943892
prot_P28272_exchange	0.539736019179725
prot_P28273_exchange	0
prot_P28274_exchange	0.031886959973652
prot_P28321_exchange	0
