prot_IDs	usage
prot_P00044_exchange	0
prot_P00127_exchange	0.999994235323459
prot_P00128_exchange	0.999994235323459
prot_P00163_exchange	0.999994235323459
prot_P00175_exchange	0
prot_P00358_exchange	0
prot_P00359_exchange	0
prot_P00360_exchange	0.176931535634751
prot_P00401_exchange	0.499407675963091
prot_P00410_exchange	0.499407675963091
prot_P00420_exchange	0.499407675963091
prot_P00425_exchange	0.499407675963091
prot_P00427_exchange	0.499407675963091
prot_P00431_exchange	0
prot_P00445_exchange	0
prot_P00447_exchange	0
prot_P00498_exchange	0.118815957776468
prot_P00549_exchange	0.035555693952107
prot_P00560_exchange	0.0083470292568451
prot_P00724_exchange	0
prot_P00812_exchange	0
prot_P00815_exchange	0.00608632043545453
prot_P00817_exchange	0
prot_P00830_exchange	0.0388852577025323
prot_P00854_exchange	0.379128682991621
prot_P00856_exchange	0.379128682991621
prot_P00890_exchange	0.0565925256560151
prot_P00899_exchange	0.300439852024948
prot_P00924_exchange	0.0355970324649742
prot_P00927_exchange	0.00424988518420059
prot_P00931_exchange	0.000118338545226583
prot_P00937_exchange	0.307073217755839
prot_P00942_exchange	0.000346119852098929
prot_P00950_exchange	0.0446214150102105
prot_P00958_exchange	0.882223135938229
prot_P03962_exchange	0.00155356616393017
prot_P03965_exchange	0.000513888494811136
prot_P04037_exchange	0.499407675963091
prot_P04039_exchange	0.499407675963091
prot_P04046_exchange	0.00761878726759801
prot_P04076_exchange	0.00019050472860361
prot_P04161_exchange	0.228947343117347
prot_P04801_exchange	0.369081928805141
prot_P04802_exchange	0.0786881489229464
prot_P04806_exchange	0
prot_P04807_exchange	0
prot_P05030_exchange	0
prot_P05150_exchange	0.00514033349258242
prot_P05373_exchange	2.0834756455745e-05
prot_P05375_exchange	0.0449159669311318
prot_P05626_exchange	0.379128682991621
prot_P05694_exchange	0.0359050407952572
prot_P06106_exchange	0
prot_P06115_exchange	0
prot_P06168_exchange	0.112337733548046
prot_P06169_exchange	0.0182871125556007
prot_P06208_exchange	0.0504807221893836
prot_P06633_exchange	0.000723942713452934
prot_P06738_exchange	0
prot_P06785_exchange	0.00384954170013993
prot_P07143_exchange	0.999994235323459
prot_P07149_exchange	0.240995067592456
prot_P07170_exchange	0.307523027629883
prot_P07172_exchange	0.000187027591236821
prot_P07244_exchange	0.0689753588239571
prot_P07245_exchange	0.0313465519483277
prot_P07246_exchange	0
prot_P07251_exchange	0.0388852577025323
prot_P07255_exchange	0.499407675963091
prot_P07256_exchange	0.999994235323459
prot_P07257_exchange	0.999994235323459
prot_P07259_exchange	0.00115178065215255
prot_P07262_exchange	0
prot_P07263_exchange	0.0142365319241374
prot_P07264_exchange	0.244088350706434
prot_P07275_exchange	0
prot_P07277_exchange	0.0700304166489264
prot_P07283_exchange	1
prot_P07284_exchange	0.105927477529797
prot_P07285_exchange	0.1965623659411
prot_P07342_exchange	0.208649867715957
prot_P07347_exchange	0
prot_P07702_exchange	0.0799231926517386
prot_P07806_exchange	0.0270484416881287
prot_P07991_exchange	0
prot_P08067_exchange	0.999994235323459
prot_P08417_exchange	0.012170407434955
prot_P08456_exchange	0.0133132102062828
prot_P08524_exchange	0.346895687752422
prot_P08525_exchange	0.999994235323459
prot_P08536_exchange	0
prot_P08566_exchange	0.11693687046779
prot_P08679_exchange	0
prot_P09436_exchange	0.0131112586981453
prot_P09440_exchange	0
prot_P09457_exchange	0.379128682991621
prot_P09624_exchange	0.417290580037977
prot_P09938_exchange	0
prot_P10174_exchange	0.499407675963091
prot_P10614_exchange	0.351456012339648
prot_P10659_exchange	0.292569014283064
prot_P10869_exchange	0.0130426320466552
prot_P11154_exchange	0.187695532329645
prot_P11353_exchange	0.000770167655653826
prot_P11412_exchange	0.025660259042804
prot_P11491_exchange	0
prot_P11986_exchange	0.127963221539045
prot_P12683_exchange	0.0543532501693852
prot_P12695_exchange	0.670002549181504
prot_P12709_exchange	0.02600423869948
prot_P12945_exchange	0
prot_P13188_exchange	0.197848333211474
prot_P13298_exchange	0.0220442371874673
prot_P13663_exchange	0.00353870589740174
prot_P13711_exchange	0
prot_P14020_exchange	0.0493000907625158
prot_P14065_exchange	0
prot_P14540_exchange	0.0764955563748275
prot_P14742_exchange	0
prot_P14843_exchange	0
prot_P14904_exchange	0
prot_P15019_exchange	0
prot_P15180_exchange	0.0176514420994229
prot_P15202_exchange	0
prot_P15454_exchange	5.45679993900774e-05
prot_P15496_exchange	2.43396084288701e-05
prot_P15624_exchange	0.00110773013254682
prot_P15625_exchange	0.000855890029489652
prot_P15700_exchange	0.00267089416312015
prot_P15703_exchange	0
prot_P16120_exchange	0.000294059868515211
prot_P16140_exchange	0
prot_P16387_exchange	0.306139997884316
prot_P16550_exchange	0.00319878836856269
prot_P16603_exchange	0.102891674542332
prot_P16861_exchange	0
prot_P16862_exchange	0.125677569670525
prot_P17255_exchange	0
prot_P17423_exchange	0.0514036976028005
prot_P17505_exchange	0.0313844194403848
prot_P17649_exchange	0
prot_P17709_exchange	0.0385705079272092
prot_P18544_exchange	0.345708013973738
prot_P18562_exchange	0
prot_P19097_exchange	0.162310648173982
prot_P19262_exchange	1
prot_P19358_exchange	0
prot_P19414_exchange	0.135902484836869
prot_P19516_exchange	0
prot_P19657_exchange	0
