prot_IDs	usage
prot_P00044_exchange	0
prot_P00127_exchange	0.902152278484172
prot_P00128_exchange	0.902152278484172
prot_P00163_exchange	0.902152278484172
prot_P00175_exchange	0
prot_P00358_exchange	0
prot_P00359_exchange	0
prot_P00360_exchange	0.351200435886085
prot_P00401_exchange	0.542389124439847
prot_P00410_exchange	0.542389124439847
prot_P00420_exchange	0.542389124439847
prot_P00425_exchange	0.475935250247
prot_P00427_exchange	0.475935250247
prot_P00431_exchange	0
prot_P00445_exchange	0
prot_P00447_exchange	0
prot_P00498_exchange	0.174986178337948
prot_P00549_exchange	0.0664795658489866
prot_P00560_exchange	0.00961224070338113
prot_P00724_exchange	0
prot_P00812_exchange	0
prot_P00815_exchange	0.00855894491930261
prot_P00817_exchange	0.034893948976909
prot_P00830_exchange	0.027453145267799
prot_P00854_exchange	0.267666345147572
prot_P00856_exchange	0.267666345147572
prot_P00890_exchange	0
prot_P00899_exchange	0.263673507477385
prot_P00924_exchange	0.056591961898058
prot_P00927_exchange	0.00822543217952205
prot_P00931_exchange	0.000151161789963905
prot_P00937_exchange	0.382509984589823
prot_P00942_exchange	0.00071357032352363
prot_P00950_exchange	0.0485302176638097
prot_P00958_exchange	1
prot_P03962_exchange	0.00110392512493584
prot_P03965_exchange	0.000955848087609307
prot_P04037_exchange	0.475935250247
prot_P04039_exchange	0.475935250247
prot_P04046_exchange	0.00856504686934125
prot_P04076_exchange	0.00193413357643635
prot_P04801_exchange	0.391527147451639
prot_P04802_exchange	0.106465541652773
prot_P04806_exchange	0.0389446007735067
prot_P04807_exchange	0
prot_P05030_exchange	0
prot_P05150_exchange	0.01203716208988
prot_P05373_exchange	2.40652654488719e-05
prot_P05375_exchange	0.0362621269456367
prot_P05626_exchange	0.267666345147572
prot_P05694_exchange	0.0374678092300784
prot_P06106_exchange	5.47054916347557e-05
prot_P06115_exchange	0
prot_P06168_exchange	0.157722401452352
prot_P06169_exchange	0.0654109985072671
prot_P06174_exchange	0
prot_P06208_exchange	0.108103811300706
prot_P06738_exchange	0
prot_P06785_exchange	0.00178340252900858
prot_P07143_exchange	0.902152278484172
prot_P07149_exchange	0.157104174439182
prot_P07170_exchange	0.622016774541283
prot_P07244_exchange	0.0701340557233998
prot_P07245_exchange	0.00895282723012186
prot_P07246_exchange	0
prot_P07251_exchange	0.027453145267799
prot_P07255_exchange	0.542389124439847
prot_P07256_exchange	0.902152278484172
prot_P07257_exchange	0.902152278484172
prot_P07258_exchange	0.00228773228396016
prot_P07259_exchange	0.00158604982767843
prot_P07262_exchange	0.0323685977700418
prot_P07263_exchange	0.0138292280096552
prot_P07264_exchange	0.276326898189663
prot_P07275_exchange	0
prot_P07277_exchange	0.0887573013624684
prot_P07283_exchange	0.789142814627084
prot_P07284_exchange	0.168959859652949
prot_P07285_exchange	0.813991349047597
prot_P07342_exchange	0.350727174530027
prot_P07702_exchange	0.087513311905843
prot_P07806_exchange	0.0358200606767742
prot_P07991_exchange	0
prot_P08067_exchange	0.902152278484172
prot_P08417_exchange	0.00811589237459908
prot_P08456_exchange	0.00226469105715985
prot_P08524_exchange	0.264968989089533
prot_P08525_exchange	0.902152278484172
prot_P08536_exchange	0
prot_P08566_exchange	0.145532358641069
prot_P08679_exchange	0
prot_P09436_exchange	0.0179131724543007
prot_P09440_exchange	0
prot_P09457_exchange	0.267666345147572
prot_P09624_exchange	0.284508013213736
prot_P09938_exchange	0.0514344375449985
prot_P10174_exchange	0.475935250247
prot_P10614_exchange	0.308629901775625
prot_P10659_exchange	0.175678062901752
prot_P10869_exchange	0.0101942181509168
prot_P10963_exchange	0
prot_P11154_exchange	0.139176333819292
prot_P11353_exchange	0.000645214645190992
prot_P11412_exchange	0.000580440557150681
prot_P11491_exchange	0
prot_P11986_exchange	0.059416841714888
prot_P12683_exchange	0.095773558582951
prot_P12695_exchange	0.24143153493904
prot_P12709_exchange	0.04047455110706
prot_P12945_exchange	0.429416309954591
prot_P13188_exchange	0.25926373663653
prot_P13298_exchange	0.0359918507731104
prot_P13586_exchange	0
prot_P13663_exchange	0.00712247876268372
prot_P13711_exchange	0
prot_P14020_exchange	0.0180261218865907
prot_P14065_exchange	0
prot_P14540_exchange	0.133929125188977
prot_P14742_exchange	0
prot_P14843_exchange	0.0527087996465803
prot_P14904_exchange	0
prot_P15019_exchange	0
prot_P15180_exchange	0.017286745578545
prot_P15202_exchange	0
prot_P15274_exchange	0
prot_P15454_exchange	8.91167318875073e-05
prot_P15496_exchange	2.80740023281341e-05
prot_P15624_exchange	0.00134406400551443
prot_P15625_exchange	0.00107045282219092
prot_P15703_exchange	0
prot_P16120_exchange	0.000385937032300356
prot_P16140_exchange	0
prot_P16387_exchange	0.243394272492948
prot_P16451_exchange	1
prot_P16550_exchange	0.0039459941296719
prot_P16603_exchange	0.0421032158249554
prot_P16861_exchange	0
prot_P16862_exchange	0.187843306963037
prot_P17255_exchange	0
prot_P17423_exchange	0.090757840204398
prot_P17505_exchange	0.022929319116931
prot_P17649_exchange	0
prot_P17709_exchange	0
prot_P18544_exchange	0.54320172114292
prot_P18562_exchange	0
prot_P19097_exchange	0.118131692292681
prot_P19262_exchange	1
prot_P19358_exchange	0
prot_P19414_exchange	0.154119738448824
prot_P19516_exchange	0
prot_P19657_exchange	0
prot_P19881_exchange	0
prot_P20051_exchange	0.990000000000003
prot_P20485_exchange	0
prot_P20967_exchange	0.422770764957282
prot_P21182_exchange	0
prot_P21264_exchange	0.00622046335945744
prot_P21306_exchange	0.267666345147572
prot_P21524_exchange	0
prot_P21801_exchange	0.106562803656642
prot_P21954_exchange	0
prot_P22133_exchange	0.00110293593749342
prot_P22289_exchange	0.902152278484172
prot_P22768_exchange	0.0212727178424414
prot_P22855_exchange	0
prot_P23254_exchange	0.00148672084815371
prot_P23542_exchange	0.00674595196305566
prot_P23776_exchange	0
prot_P23797_exchange	0
prot_P24521_exchange	0.789146120681362
prot_P25045_exchange	0
prot_P25087_exchange	0
prot_P25605_exchange	0
prot_P26263_exchange	0
prot_P26637_exchange	0.0653243010647903
prot_P27616_exchange	0.00232301204785026
prot_P27796_exchange	0
prot_P27810_exchange	0
prot_P28240_exchange	0.630553373741376
prot_P28241_exchange	0
prot_P28272_exchange	0.657769589549981
prot_P28273_exchange	0
prot_P28274_exchange	0.0315080149297801
prot_P28321_exchange	0
prot_P28777_exchange	1
prot_P28789_exchange	0.000325647520958634
prot_P28834_exchange	0
prot_P29509_exchange	0.00873495057131237
prot_P29704_exchange	0.434693891409656
prot_P29952_exchange	0.0145337560844508
prot_P30624_exchange	0
prot_P30902_exchange	0.267666345147572
prot_P30952_exchange	0
prot_P31116_exchange	0.02162570428958
prot_P31373_exchange	0.0822568767230096
prot_P31382_exchange	0
prot_P31412_exchange	0
prot_P31688_exchange	0.00911663993170065
prot_P32179_exchange	0.0408510166808115
prot_P32191_exchange	0
prot_P32263_exchange	0.00295277999886773
prot_P32264_exchange	0.868223096086881
prot_P32288_exchange	0.442320531521156
prot_P32316_exchange	0.389273102544489
prot_P32340_exchange	0.0587467390326255
prot_P32352_exchange	0
prot_P32356_exchange	0
prot_P32366_exchange	0
prot_P32368_exchange	0
prot_P32377_exchange	0.155527370955285
prot_P32419_exchange	0
prot_P32449_exchange	0
prot_P32469_exchange	0
prot_P32473_exchange	0.181951703489035
prot_P32476_exchange	0.789143145849903
prot_P32477_exchange	0
prot_P32563_exchange	0
prot_P32573_exchange	0
prot_P32582_exchange	0
prot_P32614_exchange	0
prot_P32642_exchange	0
prot_P32771_exchange	0
prot_P32796_exchange	0.0175443168638447
prot_P32799_exchange	0.475935250247
prot_P32861_exchange	0.110981174060882
prot_P32875_exchange	0
prot_P32891_exchange	0
prot_P32895_exchange	1
prot_P33315_exchange	0.00974022969341531
prot_P33317_exchange	0
prot_P33327_exchange	0
prot_P33330_exchange	0.00101665739938688
prot_P33401_exchange	0.270420664729006
prot_P33421_exchange	0.106562803656642
prot_P33734_exchange	0.00348491348713205
prot_P34227_exchange	0
prot_P35172_exchange	0
prot_P35202_exchange	0
prot_P36010_exchange	0.00598457801402403
prot_P36013_exchange	0.00798728909767734
prot_P36051_exchange	0
prot_P36060_exchange	0
prot_P36088_exchange	0
prot_P36136_exchange	0
prot_P36148_exchange	1
prot_P36150_exchange	0
prot_P36421_exchange	0.135732121447624
prot_P37012_exchange	0
prot_P37254_exchange	0
prot_P37291_exchange	0.147047025269438
prot_P37292_exchange	0.512416711238005
prot_P37293_exchange	1
prot_P37298_exchange	0
prot_P37299_exchange	0.902152278484172
prot_P37303_exchange	0
prot_P38009_exchange	0.0210094395759748
prot_P38013_exchange	0
prot_P38063_exchange	0
prot_P38067_exchange	0
prot_P38075_exchange	0
prot_P38077_exchange	0.267666345147572
prot_P38088_exchange	1
prot_P38113_exchange	0
prot_P38115_exchange	0
prot_P38137_exchange	0
prot_P38145_exchange	0.878349229831957
prot_P38149_exchange	0
prot_P38158_exchange	0
prot_P38221_exchange	0.232207915969385
prot_P38230_exchange	0
prot_P38286_exchange	0
prot_P38426_exchange	0
prot_P38427_exchange	0.0188746434316068
prot_P38620_exchange	0
prot_P38625_exchange	0.426598841868544
prot_P38626_exchange	0
prot_P38627_exchange	0
prot_P38628_exchange	0
prot_P38631_exchange	1
prot_P38689_exchange	1
prot_P38707_exchange	0.0639209724555412
prot_P38708_exchange	0.21032705133745
prot_P38715_exchange	0
prot_P38720_exchange	0.00219792212796797
prot_P38787_exchange	0
prot_P38791_exchange	0
prot_P38795_exchange	0
prot_P38816_exchange	0
prot_P38824_exchange	0
prot_P38840_exchange	0.161399809506988
prot_P38891_exchange	0.000835012623266083
prot_P38972_exchange	0.0914030445339204
prot_P38986_exchange	0
prot_P38993_exchange	0
prot_P38998_exchange	0.0278180310196406
prot_P38999_exchange	0.00150828833472084
prot_P39002_exchange	0
prot_P39105_exchange	0
prot_P39109_exchange	0
prot_P39518_exchange	0
prot_P39522_exchange	0.120061991499362
prot_P39533_exchange	0.230629806783083
prot_P39676_exchange	0
prot_P39683_exchange	0
prot_P39692_exchange	0.00166445840375724
prot_P39708_exchange	0
prot_P39714_exchange	0
prot_P39726_exchange	0.0479896320182314
prot_P39730_exchange	0
prot_P39954_exchange	0.181815880791288
prot_P39965_exchange	0
prot_P39976_exchange	0
prot_P39986_exchange	0
prot_P40017_exchange	0.127242519418683
prot_P40029_exchange	0
prot_P40047_exchange	0.181768138563269
prot_P40054_exchange	1.09353162869053e-05
prot_P40106_exchange	0
prot_P40215_exchange	0.300192634841968
prot_P40319_exchange	0
prot_P40363_exchange	0
prot_P40471_exchange	0
prot_P40495_exchange	0.0617059394281988
prot_P40506_exchange	0
prot_P40510_exchange	0
prot_P40580_exchange	0
prot_P40581_exchange	0
prot_P40825_exchange	0.0200576237008898
prot_P40970_exchange	0
prot_P40989_exchange	1
prot_P41277_exchange	0
prot_P41338_exchange	0.00049657209078485
prot_P41807_exchange	0
prot_P41903_exchange	0
prot_P41911_exchange	0.00193998250423045
prot_P41921_exchange	0
prot_P41939_exchange	0.153212016580723
prot_P41940_exchange	0.00699503373682298
prot_P42826_exchange	0
prot_P43123_exchange	0
prot_P43567_exchange	0.0303484722789687
prot_P43616_exchange	0
prot_P43635_exchange	0.744175515119184
prot_P46151_exchange	0.173943871533748
prot_P46367_exchange	0.0102713117412226
prot_P46655_exchange	0.523488147668802
prot_P46681_exchange	0
prot_P46995_exchange	0
prot_P47039_exchange	0.00117070907014591
prot_P47052_exchange	0.106562803656642
prot_P47081_exchange	0
prot_P47119_exchange	0.000128860419319919
prot_P47143_exchange	0.0117243013949493
prot_P47165_exchange	0
prot_P47169_exchange	0.00171747311895814
prot_P47176_exchange	0.00795313055445152
prot_P47912_exchange	0.0723796259677488
prot_P48015_exchange	0.0805814138040702
prot_P48360_exchange	0
prot_P48527_exchange	0
prot_P48570_exchange	0
prot_P49017_exchange	0
prot_P49089_exchange	0.560126974254021
prot_P49090_exchange	0
prot_P49095_exchange	0.162497915453538
prot_P49367_exchange	1
prot_P49435_exchange	0
prot_P49723_exchange	0
prot_P49954_exchange	0
prot_P50094_exchange	0
prot_P50095_exchange	0.0444555311301216
prot_P50107_exchange	0
prot_P50861_exchange	0.000571077837023296
prot_P52489_exchange	0
prot_P52893_exchange	0
prot_P52910_exchange	0.0757033056046914
prot_P53051_exchange	0
prot_P53090_exchange	0.00761733645392873
prot_P53095_exchange	0
prot_P53101_exchange	0.388468434655555
prot_P53128_exchange	0
prot_P53164_exchange	0
prot_P53184_exchange	0
prot_P53199_exchange	0
prot_P53204_exchange	0
prot_P53228_exchange	0
prot_P53239_exchange	0
prot_P53312_exchange	0
prot_P53315_exchange	1
prot_P53319_exchange	0
prot_P53598_exchange	0
prot_P53839_exchange	0
prot_P53852_exchange	0.0161132707664825
prot_P53868_exchange	0
prot_P53982_exchange	0
prot_P54113_exchange	0.055075049521164
prot_P54115_exchange	0.0375883338907223
prot_P54781_exchange	0
prot_P54783_exchange	0
prot_P54838_exchange	0
prot_P54839_exchange	0.789146120681362
prot_P54861_exchange	0
prot_P54885_exchange	0.0120949329969502
prot_P61829_exchange	0.267666345147572
prot_P80210_exchange	0.0353589869554145
prot_P81449_exchange	0.267666345147572
prot_P81450_exchange	0.267666345147572
prot_P81451_exchange	0.267666345147572
prot_Q00055_exchange	0
prot_Q00711_exchange	0
prot_Q00764_exchange	0.00794337333486059
prot_Q00955_exchange	0.0886053022722996
prot_Q01217_exchange	0.264992725860268
prot_Q01519_exchange	0.475935250247
prot_Q01574_exchange	0
prot_Q01662_exchange	0
prot_Q01976_exchange	0
prot_Q02046_exchange	0
prot_Q02196_exchange	0.0339069663020976
