prot_IDs	usage
prot_P00044_exchange	0
prot_P00127_exchange	1
prot_P00128_exchange	1
prot_P00163_exchange	1
prot_P00175_exchange	0
prot_P00358_exchange	0
prot_P00359_exchange	0
prot_P00360_exchange	0.174783731334914
prot_P00401_exchange	0.712903082616511
prot_P00410_exchange	0.712903082616511
prot_P00420_exchange	0.712903082616511
prot_P00425_exchange	0.712903082616511
prot_P00427_exchange	0.712903082616511
prot_P00431_exchange	0
prot_P00445_exchange	0
prot_P00447_exchange	0
prot_P00498_exchange	0.0893948180553134
prot_P00549_exchange	0.00112906403119834
prot_P00560_exchange	0.00611866713542967
prot_P00724_exchange	0
prot_P00815_exchange	0.00552517679957284
prot_P00817_exchange	0.00438593684167711
prot_P00830_exchange	0.0335845909840773
prot_P00854_exchange	0.327447534127472
prot_P00856_exchange	0.327447534127472
prot_P00890_exchange	0
prot_P00899_exchange	0.159510055067658
prot_P00924_exchange	0.0260326642997575
prot_P00927_exchange	0.00373239205021371
prot_P00931_exchange	0.000127569991336925
prot_P00937_exchange	0.247954495031594
prot_P00942_exchange	0.000364870959563355
prot_P00950_exchange	0.0300786821033379
prot_P00958_exchange	0.78800372136338
prot_P03962_exchange	0.0023195104557967
prot_P03965_exchange	0.000411904539645494
prot_P04037_exchange	0.712903082616511
prot_P04039_exchange	0.712903082616511
prot_P04046_exchange	0.0099463208462846
prot_P04076_exchange	0.00015594810311954
prot_P04161_exchange	0.167895345445113
prot_P04801_exchange	0.369028505575502
prot_P04802_exchange	0.0844234384785919
prot_P04806_exchange	0
prot_P04807_exchange	0
prot_P05030_exchange	0
prot_P05150_exchange	0.00447134588946156
prot_P05373_exchange	2.50178121071522e-05
prot_P05375_exchange	0.0443412246163996
prot_P05626_exchange	0.327447534127472
prot_P05694_exchange	0.0266291693578528
prot_P06106_exchange	0
prot_P06115_exchange	0
prot_P06168_exchange	0.0867491670679703
prot_P06169_exchange	0.00424640956246455
prot_P06208_exchange	0.0368385152663101
prot_P06738_exchange	0
prot_P07143_exchange	1
prot_P07149_exchange	0.199748918892533
prot_P07170_exchange	0.202199076316021
prot_P07172_exchange	0.000103661575518431
prot_P07244_exchange	0.0588512007837818
prot_P07245_exchange	0.0638156255215909
prot_P07246_exchange	0
prot_P07251_exchange	0.0335845909840773
prot_P07255_exchange	0.712903082616511
prot_P07256_exchange	1
prot_P07257_exchange	1
prot_P07258_exchange	0.00636727997547474
prot_P07259_exchange	0.00111044838247767
prot_P07262_exchange	0
prot_P07263_exchange	0.00746339653897753
prot_P07264_exchange	0.215684786580437
prot_P07275_exchange	0
prot_P07277_exchange	0.0688857699078087
prot_P07283_exchange	1
prot_P07284_exchange	0.124489063022222
prot_P07285_exchange	0.106063497225876
prot_P07342_exchange	0.226653831792723
prot_P07347_exchange	0
prot_P07702_exchange	0.0601408036276633
prot_P07806_exchange	0.0252746620145683
prot_P07991_exchange	0
prot_P08067_exchange	1
prot_P08417_exchange	0.00830528745572207
prot_P08456_exchange	0.00585585547254169
prot_P08524_exchange	0.420097859303729
prot_P08525_exchange	1
prot_P08536_exchange	0
prot_P08566_exchange	0.10557027423239
prot_P08679_exchange	0
prot_P09201_exchange	0
prot_P09436_exchange	0.0151873097780832
prot_P09440_exchange	0
prot_P09457_exchange	0.327447534127472
prot_P09624_exchange	0.320411290037618
prot_P09938_exchange	0.0659944583180813
prot_P10174_exchange	0.712903082616511
prot_P10614_exchange	0.164078262985489
prot_P10659_exchange	0.241520915407373
prot_P10869_exchange	0.00680229447115014
prot_P10963_exchange	0
prot_P11154_exchange	0.146809370079281
prot_P11353_exchange	0.000437740722387243
prot_P11412_exchange	0.0141009257283735
prot_P11986_exchange	0.0802748497561188
prot_P12683_exchange	0.0548477666006816
prot_P12695_exchange	0.343796264268531
prot_P12709_exchange	0.0259798657736793
prot_P12945_exchange	0
prot_P13188_exchange	0.21707211286766
prot_P13298_exchange	0.0289517113742518
prot_P13663_exchange	0.00384633442396254
prot_P13711_exchange	0
prot_P14020_exchange	0.0310181912433708
prot_P14065_exchange	0
prot_P14540_exchange	0.0656315366529101
prot_P14742_exchange	0
prot_P14843_exchange	0
prot_P14904_exchange	0
prot_P15019_exchange	0
prot_P15180_exchange	0.0124003112857389
prot_P15202_exchange	0
prot_P15274_exchange	0
prot_P15454_exchange	3.69017085037716e-05
prot_P15496_exchange	4.43715554929738e-05
prot_P15624_exchange	0.00118102318121778
prot_P15625_exchange	0.00107735284548721
prot_P15703_exchange	0
prot_P16120_exchange	0.000207524460945911
prot_P16140_exchange	0
prot_P16387_exchange	0.399034273594593
prot_P16451_exchange	1
prot_P16550_exchange	0.00215210854935695
prot_P16603_exchange	0.0676398472250159
prot_P16861_exchange	0
prot_P16862_exchange	0.123179204075911
prot_P17255_exchange	0
prot_P17423_exchange	0.0492126852517289
prot_P17505_exchange	0.0205230474731251
prot_P17649_exchange	0
prot_P17709_exchange	0.0411750815488603
prot_P18408_exchange	0.837144977927425
prot_P18544_exchange	0.342225955015178
prot_P18562_exchange	0
prot_P19097_exchange	0.173777908313461
prot_P19262_exchange	1
prot_P19358_exchange	0
prot_P19414_exchange	0.0618647575323085
prot_P19516_exchange	0
prot_P19657_exchange	0
prot_P19881_exchange	0
prot_P20049_exchange	0.195807641207187
prot_P20051_exchange	0.99
prot_P20485_exchange	0
prot_P20967_exchange	0.554283949596519
prot_P21147_exchange	1
prot_P21182_exchange	0
prot_P21264_exchange	0.00889767100493378
prot_P21306_exchange	0.327447534127472
prot_P21524_exchange	0.0199786258829875
prot_P21801_exchange	0.0838654972246816
prot_P21954_exchange	0.0635514852197483
prot_P22133_exchange	0.000829865059180395
prot_P22217_exchange	0
prot_P22289_exchange	1
prot_P22768_exchange	0.00655480919117324
prot_P22803_exchange	0.0401873909321661
prot_P22855_exchange	0
prot_P23202_exchange	0
prot_P23254_exchange	0.0339873929291645
prot_P23542_exchange	0.00616488741778637
prot_P23776_exchange	0
prot_P24521_exchange	1
prot_P25087_exchange	0
prot_P25340_exchange	1
prot_P25372_exchange	0
prot_P25605_exchange	0
prot_P26263_exchange	0
prot_P26637_exchange	0.0516657782642426
prot_P27616_exchange	0.00426494954967487
prot_P27796_exchange	0
prot_P27810_exchange	0
prot_P28240_exchange	0.164092831462592
prot_P28241_exchange	0.155452221286046
prot_P28273_exchange	0
